Date,Station,Latitude,Longitude,Elevation,Date,Average Wind Speed,Time of Fastest Wind,Peak Gust Time,Average Temperature,Maximum Temperature,Minimum Temperature,Direction Fastest 2-Minute Wind,Direction Fastest 5-Minute Wind,Fastest 2-Minute Wind Speed,Fastest 2-Minute Wind Speed,"Fog, Ice, Freezing Fog",Heavy Fog or Heavy Freezing Fog,Thunder,"Ice Pellets, Sleet or Small Hail",Hail,Glaze or Rime,"Dust, Volcanic Ash or Blowing Dust",Smoke or Haze,Blowing or Drifting Snow,High or Damaging Winds,Mist,Drizzle,Freezing Drizzle,Rain,Freezing Rain,"Snow, Snow Pellets or Ice Crystals",Unknown Precipitation,Ground Fog,Ice fog or Freezing Fog
4149,USW00094846,41.96017,-87.93164,204.8,2021-05-12,5.82,,,50.0,62.0,37.0,70.0,70.0,14.1,21.0,,,,,,,,,,,,,,,,,,,
4150,USW00094846,41.96017,-87.93164,204.8,2021-05-13,4.92,,,55.0,70.0,41.0,160.0,70.0,14.1,19.0,,,,,,,,,,,,,,,,,,,
4151,USW00094846,41.96017,-87.93164,204.8,2021-05-14,6.71,,,60.0,71.0,48.0,100.0,100.0,19.9,23.9,,,,,,,,,,,,,,,,,,,
4152,USW00094846,41.96017,-87.93164,204.8,2021-05-15,7.16,,,59.0,62.0,55.0,210.0,190.0,18.1,29.1,,,,,,,,,,,,,,,,,,,
4153,USW00094846,41.96017,-87.93164,204.8,2021-05-16,3.8,,,62.0,72.0,55.0,90.0,180.0,12.1,16.1,,,,,,,,,,,,,,,,,,,
4154,USW00094846,41.96017,-87.93164,204.8,2021-05-17,7.61,,,63.0,70.0,56.0,110.0,120.0,15.0,21.0,,,,,,,,,,,,,,,,,,,
4155,USW00094846,41.96017,-87.93164,204.8,2021-05-18,9.84,,,65.0,76.0,58.0,180.0,180.0,21.0,30.0,,,,,,,,,,,,,,,,,,,
4156,USW00094846,41.96017,-87.93164,204.8,2021-05-19,10.96,,,69.0,75.0,65.0,170.0,180.0,21.0,30.0,1.0,,,,,,,1.0,,,,,,,,,,,
4157,USW00094846,41.96017,-87.93164,204.8,2021-05-20,10.74,,,74.0,86.0,66.0,180.0,170.0,21.0,33.1,,,,,,,,,,,,,,,,,,,
4158,USW00094846,41.96017,-87.93164,204.8,2021-05-21,8.5,,,77.0,86.0,69.0,200.0,240.0,21.0,30.0,,,,,,,,,,,,,,,,,,,
4159,USW00094846,41.96017,-87.93164,204.8,2021-05-22,7.61,,,78.0,88.0,70.0,230.0,230.0,16.1,23.0,,,,,,,,,,,,,,,,,,,
4160,USW00094846,41.96017,-87.93164,204.8,2021-05-23,7.61,,,75.0,82.0,56.0,40.0,30.0,15.0,18.1,1.0,,,,,,,1.0,,,,,,,,,,,
4161,USW00094846,41.96017,-87.93164,204.8,2021-05-24,7.38,,,69.0,90.0,56.0,210.0,250.0,16.1,23.9,1.0,1.0,,,,,,,,,,,,,,,,,
4162,USW00094846,41.96017,-87.93164,204.8,2021-05-25,13.42,,,79.0,85.0,68.0,240.0,250.0,25.1,36.9,1.0,,,,,,,,,,,,,,,,,,
4163,USW00094846,41.96017,-87.93164,204.8,2021-05-26,11.63,,,73.0,82.0,56.0,220.0,310.0,21.9,32.0,1.0,,1.0,,,,,,,,,,,,,,,,
4164,USW00094846,41.96017,-87.93164,204.8,2021-05-27,17.67,,,57.0,59.0,49.0,30.0,20.0,28.0,38.0,,,,,,,,,,,,,,,,,,,
4165,USW00094846,41.96017,-87.93164,204.8,2021-05-28,19.46,,,48.0,49.0,44.0,40.0,30.0,32.0,42.1,1.0,,1.0,,,,,,,,,,,,,,,,
4166,USW00094846,41.96017,-87.93164,204.8,2021-05-29,12.53,,,51.0,60.0,45.0,30.0,30.0,23.9,33.1,,,,,,,,,,,,,,,,,,,
4167,USW00094846,41.96017,-87.93164,204.8,2021-05-30,4.92,,,56.0,69.0,42.0,80.0,80.0,14.1,21.0,,,,,,,,,,,,,,,,,,,
4168,USW00094846,41.96017,-87.93164,204.8,2021-05-31,7.16,,,63.0,70.0,54.0,240.0,200.0,17.0,25.1,,,,,,,,,,,,,,,,,,,
4169,USW00094846,41.96017,-87.93164,204.8,2021-06-01,4.25,,,63.0,77.0,50.0,100.0,110.0,13.0,17.0,1.0,,,,,,,,,,,,,,,,,,
4170,USW00094846,41.96017,-87.93164,204.8,2021-06-02,5.82,,,67.0,78.0,55.0,80.0,70.0,14.1,19.9,,,,,,,,,,,,,,,,,,,
4171,USW00094846,41.96017,-87.93164,204.8,2021-06-03,5.37,,,71.0,87.0,56.0,230.0,50.0,15.0,23.0,,,,,,,,,,,,,,,,,,,
4172,USW00094846,41.96017,-87.93164,204.8,2021-06-04,10.96,,,80.0,91.0,71.0,230.0,250.0,21.9,34.0,,,,,,,,,,,,,,,,,,,
4173,USW00094846,41.96017,-87.93164,204.8,2021-06-05,12.3,,,81.0,92.0,69.0,220.0,210.0,21.0,29.1,,,,,,,,,,,,,,,,,,,
4174,USW00094846,41.96017,-87.93164,204.8,2021-06-06,11.41,,,81.0,89.0,72.0,170.0,190.0,21.9,33.1,,,,,,,,,,,,,,,,,,,
4175,USW00094846,41.96017,-87.93164,204.8,2021-06-07,6.71,,,78.0,80.0,71.0,200.0,190.0,14.1,19.0,,,,,,,,,,,,,,,,,,,
4176,USW00094846,41.96017,-87.93164,204.8,2021-06-08,4.25,,,78.0,91.0,71.0,100.0,,8.9,,,,,,,,,,,,,,,,,,,,
4177,USW00094846,41.96017,-87.93164,204.8,2021-06-09,5.82,,,80.0,89.0,70.0,40.0,70.0,16.1,23.0,,,,,,,,,,,,,,,,,,,
4178,USW00094846,41.96017,-87.93164,204.8,2021-06-10,5.82,,,77.0,90.0,66.0,90.0,80.0,13.0,19.9,,,,,,,,,,,,,,,,,,,
4179,USW00094846,41.96017,-87.93164,204.8,2021-06-11,4.25,,,81.0,92.0,71.0,270.0,280.0,15.0,21.0,,,1.0,,,,,,,,,,,,,,,,
4180,USW00094846,41.96017,-87.93164,204.8,2021-06-12,5.14,,,80.0,93.0,68.0,360.0,360.0,31.1,40.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,
4181,USW00094846,41.96017,-87.93164,204.8,2021-06-13,7.16,,,78.0,87.0,66.0,110.0,50.0,13.0,19.9,,,,,,,,,,,,,,,,,,,
4182,USW00094846,41.96017,-87.93164,204.8,2021-06-14,11.63,,,75.0,83.0,65.0,360.0,20.0,23.0,33.1,,,,,,,,,,,,,,,,,,,
4183,USW00094846,41.96017,-87.93164,204.8,2021-06-15,9.62,,,71.0,77.0,59.0,30.0,20.0,19.9,27.1,,,,,,,,,,,,,,,,,,,
4184,USW00094846,41.96017,-87.93164,204.8,2021-06-16,6.93,,,67.0,77.0,56.0,60.0,30.0,15.0,19.9,,,,,,,,,,,,,,,,,,,
4185,USW00094846,41.96017,-87.93164,204.8,2021-06-17,8.05,,,71.0,88.0,58.0,200.0,190.0,18.1,28.0,,,1.0,,,,,,,,,,,,,,,,
4186,USW00094846,41.96017,-87.93164,204.8,2021-06-18,8.5,,,81.0,90.0,67.0,360.0,360.0,35.1,46.1,1.0,,1.0,,,,,,,,,,,,,,,,
4187,USW00094846,41.96017,-87.93164,204.8,2021-06-19,10.74,,,80.0,90.0,64.0,260.0,260.0,21.9,32.0,,,,,,,,,,,,,,,,,,,
4188,USW00094846,41.96017,-87.93164,204.8,2021-06-20,6.26,,,72.0,82.0,62.0,360.0,10.0,30.0,38.9,1.0,,1.0,,,,,,,,,,,,,,,,
4189,USW00094846,41.96017,-87.93164,204.8,2021-06-21,12.3,,,70.0,72.0,56.0,310.0,310.0,25.1,38.9,,,,,,,,,,,,,,,,,,,
4190,USW00094846,41.96017,-87.93164,204.8,2021-06-22,7.61,,,63.0,73.0,54.0,280.0,250.0,18.1,29.1,,,,,,,,,,,,,,,,,,,
4191,USW00094846,41.96017,-87.93164,204.8,2021-06-23,14.32,,,69.0,79.0,63.0,190.0,190.0,25.1,36.0,,,,,,,,,,,,,,,,,,,
4192,USW00094846,41.96017,-87.93164,204.8,2021-06-24,10.07,,,72.0,76.0,68.0,200.0,190.0,25.1,36.0,1.0,,1.0,,,,,,,,,,,,,,,,
4193,USW00094846,41.96017,-87.93164,204.8,2021-06-25,9.17,,,72.0,77.0,70.0,180.0,210.0,21.9,30.0,1.0,,1.0,,,,,,,,,,,,,,,,
4194,USW00094846,41.96017,-87.93164,204.8,2021-06-26,10.29,,,75.0,82.0,70.0,220.0,210.0,18.1,28.0,1.0,,1.0,,,,,,,,,,,,,,,,
4195,USW00094846,41.96017,-87.93164,204.8,2021-06-27,11.86,,,76.0,83.0,68.0,230.0,230.0,25.1,36.9,,,,,,,,,,,,,,,,,,,
4196,USW00094846,41.96017,-87.93164,204.8,2021-06-28,5.82,,,72.0,82.0,66.0,220.0,230.0,14.1,19.0,1.0,,1.0,,,,,,,,,,,,,,,,
4197,USW00094846,41.96017,-87.93164,204.8,2021-06-29,7.38,,,76.0,84.0,72.0,300.0,270.0,16.1,21.9,1.0,,1.0,,,,,,,,,,,,,,,,
4198,USW00094846,41.96017,-87.93164,204.8,2021-06-30,5.82,,,77.0,83.0,70.0,20.0,360.0,23.9,36.9,1.0,,1.0,,,,,,,,,,,,,,,,
4199,USW00094846,41.96017,-87.93164,204.8,2021-07-01,13.42,,,71.0,76.0,59.0,20.0,20.0,23.9,29.1,,,1.0,,,,,,,,,,,,,,,,
4200,USW00094846,41.96017,-87.93164,204.8,2021-07-02,6.71,,,65.0,73.0,57.0,40.0,70.0,13.0,19.0,,,,,,,,,,,,,,,,,,,
4201,USW00094846,41.96017,-87.93164,204.8,2021-07-03,8.95,,,70.0,86.0,59.0,270.0,320.0,16.1,25.9,,,,,,,,,,,,,,,,,,,
4202,USW00094846,41.96017,-87.93164,204.8,2021-07-04,7.16,,,79.0,89.0,70.0,240.0,250.0,15.0,19.9,,,,,,,,1.0,,,,,,,,,,,
4203,USW00094846,41.96017,-87.93164,204.8,2021-07-05,12.3,,,82.0,91.0,73.0,220.0,250.0,23.0,32.0,,,,,,,,,,,,,,,,,,,
4204,USW00094846,41.96017,-87.93164,204.8,2021-07-06,10.07,,,83.0,91.0,77.0,220.0,200.0,17.0,25.9,,,,,,,,,,,,,,,,,,,
4205,USW00094846,41.96017,-87.93164,204.8,2021-07-07,8.72,,,80.0,89.0,67.0,10.0,360.0,23.9,29.1,,,,,,,,,,,,,,,,,,,
4206,USW00094846,41.96017,-87.93164,204.8,2021-07-08,7.83,,,67.0,68.0,61.0,20.0,20.0,14.1,18.1,,,,,,,,,,,,,,,,,,,
4207,USW00094846,41.96017,-87.93164,204.8,2021-07-09,7.61,,,66.0,76.0,59.0,50.0,30.0,14.1,21.0,,,,,,,,,,,,,,,,,,,
4208,USW00094846,41.96017,-87.93164,204.8,2021-07-10,9.84,,,69.0,76.0,63.0,100.0,80.0,18.1,23.0,1.0,,,,,,,,,,,,,,,,,,
4209,USW00094846,41.96017,-87.93164,204.8,2021-07-11,13.2,,,68.0,71.0,66.0,40.0,50.0,21.9,30.0,1.0,,,,,,,1.0,,,,,,,,,,,
4210,USW00094846,41.96017,-87.93164,204.8,2021-07-12,8.5,,,70.0,74.0,67.0,30.0,70.0,13.0,17.0,1.0,,,,,,,1.0,,,,,,,,,,,
4211,USW00094846,41.96017,-87.93164,204.8,2021-07-13,5.59,,,71.0,80.0,68.0,280.0,280.0,13.0,16.1,1.0,,,,,,,,,,,,,,,,,,
4212,USW00094846,41.96017,-87.93164,204.8,2021-07-14,10.07,,,76.0,84.0,69.0,200.0,200.0,18.1,29.1,,,,,,,,,,,,,,,,,,,
4213,USW00094846,41.96017,-87.93164,204.8,2021-07-15,10.07,,,75.0,79.0,66.0,240.0,210.0,21.0,34.0,1.0,,,,,,,,,,,,,,,,,,
4214,USW00094846,41.96017,-87.93164,204.8,2021-07-16,11.63,,,69.0,73.0,65.0,30.0,10.0,18.1,23.0,1.0,,,,,,,,,,,,,,,,,,
4215,USW00094846,41.96017,-87.93164,204.8,2021-07-17,10.96,,,71.0,77.0,64.0,30.0,40.0,19.9,25.9,,,,,,,,,,,,,,,,,,,
4216,USW00094846,41.96017,-87.93164,204.8,2021-07-18,8.05,,,73.0,82.0,63.0,40.0,30.0,14.1,21.0,,,,,,,,,,,,,,,,,,,
4217,USW00094846,41.96017,-87.93164,204.8,2021-07-19,5.37,,,73.0,85.0,64.0,100.0,110.0,14.1,17.0,,,,,,,,,,,,,,,,,,,
4218,USW00094846,41.96017,-87.93164,204.8,2021-07-20,9.4,,,76.0,88.0,67.0,30.0,280.0,18.1,25.1,,,,,,,,1.0,,,,,,,,,,,
4219,USW00094846,41.96017,-87.93164,204.8,2021-07-21,8.95,,,70.0,75.0,65.0,40.0,40.0,15.0,19.0,,,,,,,,,,,,,,,,,,,
4220,USW00094846,41.96017,-87.93164,204.8,2021-07-22,4.47,,,72.0,86.0,64.0,120.0,90.0,12.1,16.1,,,,,,,,1.0,,,,,,,,,,,
4221,USW00094846,41.96017,-87.93164,204.8,2021-07-23,7.61,,,80.0,89.0,74.0,270.0,230.0,14.1,19.0,1.0,,,,,,,1.0,,,,,,,,,,,
4222,USW00094846,41.96017,-87.93164,204.8,2021-07-24,8.72,,,82.0,92.0,75.0,360.0,10.0,32.0,40.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,
4223,USW00094846,41.96017,-87.93164,204.8,2021-07-25,5.82,,,81.0,90.0,72.0,330.0,350.0,16.1,25.1,,,,,,,,,,,,,,,,,,,
4224,USW00094846,41.96017,-87.93164,204.8,2021-07-26,4.03,,,82.0,94.0,70.0,320.0,310.0,12.1,16.1,,,,,,,,,,,,,,,,,,,
4225,USW00094846,41.96017,-87.93164,204.8,2021-07-27,6.93,,,80.0,87.0,71.0,200.0,200.0,17.0,25.1,,,,,,,,,,,,,,,,,,,
4226,USW00094846,41.96017,-87.93164,204.8,2021-07-28,8.05,,,81.0,88.0,70.0,330.0,320.0,21.0,32.0,1.0,,1.0,,,,,,,,,,,,,,,,
4227,USW00094846,41.96017,-87.93164,204.8,2021-07-29,13.65,,,82.0,89.0,69.0,330.0,330.0,33.1,48.1,1.0,,1.0,,,,,,,,,,,,,,,,
4228,USW00094846,41.96017,-87.93164,204.8,2021-07-30,10.96,,,70.0,73.0,65.0,40.0,40.0,23.0,29.1,,,,,,,,,,,,,,,,,,,
4229,USW00094846,41.96017,-87.93164,204.8,2021-07-31,5.82,,,69.0,80.0,61.0,260.0,280.0,15.0,23.0,,,,,,,,,,,,,,,,,,,
4230,USW00094846,41.96017,-87.93164,204.8,2021-08-01,10.74,,,72.0,76.0,62.0,30.0,60.0,18.1,25.9,1.0,,,,,,,1.0,,,,,,,,,,,
4231,USW00094846,41.96017,-87.93164,204.8,2021-08-02,4.92,,,69.0,78.0,60.0,60.0,120.0,13.0,17.0,,,,,,,,,,,,,,,,,,,
4232,USW00094846,41.96017,-87.93164,204.8,2021-08-03,4.03,,,72.0,83.0,62.0,90.0,50.0,13.0,21.9,,,,,,,,,,,,,,,,,,,
4233,USW00094846,41.96017,-87.93164,204.8,2021-08-04,3.36,,,75.0,85.0,64.0,80.0,70.0,14.1,18.1,,,,,,,,,,,,,,,,,,,
4234,USW00094846,41.96017,-87.93164,204.8,2021-08-05,7.83,,,76.0,87.0,66.0,170.0,160.0,16.1,25.9,,,,,,,,1.0,,,,,,,,,,,
4235,USW00094846,41.96017,-87.93164,204.8,2021-08-06,10.29,,,77.0,83.0,66.0,20.0,30.0,30.0,38.0,1.0,,1.0,,,,,,,,,,,,,,,,
4236,USW00094846,41.96017,-87.93164,204.8,2021-08-07,7.61,,,76.0,89.0,67.0,200.0,220.0,13.0,19.9,1.0,,,,,,,,,,,,,,,,,,
4237,USW00094846,41.96017,-87.93164,204.8,2021-08-08,11.86,,,83.0,92.0,71.0,250.0,260.0,30.0,46.1,,,1.0,,,,,,,,,,,,,,,,
4238,USW00094846,41.96017,-87.93164,204.8,2021-08-09,10.07,,,75.0,83.0,70.0,200.0,200.0,21.0,33.1,1.0,,1.0,,,,,,,,,,,,,,,,
4239,USW00094846,41.96017,-87.93164,204.8,2021-08-10,8.5,,,81.0,93.0,70.0,280.0,290.0,36.0,57.0,1.0,,1.0,,,,,,,,,,,,,,,,
4240,USW00094846,41.96017,-87.93164,204.8,2021-08-11,13.42,,,78.0,88.0,72.0,250.0,250.0,33.1,50.1,1.0,,1.0,,,,,,,,,,,,,,,,
4241,USW00094846,41.96017,-87.93164,204.8,2021-08-12,9.62,,,80.0,85.0,72.0,230.0,230.0,28.0,36.0,,,,,,,,,,,,,,,,,,,
4242,USW00094846,41.96017,-87.93164,204.8,2021-08-13,6.49,,,76.0,84.0,70.0,10.0,320.0,13.0,17.0,,,,,,,,,,,,,,,,,,,
4243,USW00094846,41.96017,-87.93164,204.8,2021-08-14,6.49,,,73.0,80.0,62.0,50.0,70.0,13.0,19.0,,,,,,,,,,,,,,,,,,,
4244,USW00094846,41.96017,-87.93164,204.8,2021-08-15,6.26,,,71.0,80.0,60.0,90.0,90.0,15.0,21.0,,,,,,,,,,,,,,,,,,,
4245,USW00094846,41.96017,-87.93164,204.8,2021-08-16,5.82,,,72.0,80.0,63.0,70.0,80.0,15.0,21.9,,,,,,,,,,,,,,,,,,,
4246,USW00094846,41.96017,-87.93164,204.8,2021-08-17,5.14,,,74.0,84.0,66.0,90.0,100.0,13.0,19.0,,,,,,,,,,,,,,,,,,,
4247,USW00094846,41.96017,-87.93164,204.8,2021-08-18,6.71,,,77.0,86.0,70.0,100.0,80.0,14.1,19.0,,,,,,,,,,,,,,,,,,,
4248,USW00094846,41.96017,-87.93164,204.8,2021-08-19,5.82,,,79.0,88.0,72.0,100.0,120.0,15.0,19.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,
4249,USW00094846,41.96017,-87.93164,204.8,2021-08-20,5.37,,,80.0,91.0,70.0,170.0,170.0,14.1,19.0,1.0,,,,,,,1.0,,,,,,,,,,,
4250,USW00094846,41.96017,-87.93164,204.8,2021-08-21,8.28,,,80.0,88.0,73.0,220.0,220.0,21.9,33.1,1.0,,1.0,,,,,1.0,,,,,,,,,,,
4251,USW00094846,41.96017,-87.93164,204.8,2021-08-22,8.72,,,76.0,83.0,70.0,360.0,340.0,16.1,21.0,,,,,,,,1.0,,,,,,,,,,,
4252,USW00094846,41.96017,-87.93164,204.8,2021-08-23,5.82,,,75.0,87.0,67.0,250.0,280.0,14.1,21.0,,,,,,,,,,,,,,,,,,,
4253,USW00094846,41.96017,-87.93164,204.8,2021-08-24,8.5,,,83.0,95.0,72.0,10.0,300.0,38.9,47.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,
4254,USW00094846,41.96017,-87.93164,204.8,2021-08-25,6.49,,,79.0,94.0,71.0,190.0,180.0,21.9,30.0,1.0,,1.0,,,,,,,,,,,,,,,,
4255,USW00094846,41.96017,-87.93164,204.8,2021-08-26,5.37,,,77.0,90.0,70.0,110.0,110.0,13.0,16.1,,,,,,,,,,,,,,,,,,,
4256,USW00094846,41.96017,-87.93164,204.8,2021-08-27,6.04,,,81.0,91.0,73.0,180.0,160.0,14.1,19.0,,,,,,,,,,,,,,,,,,,
4257,USW00094846,41.96017,-87.93164,204.8,2021-08-28,8.5,,,84.0,92.0,76.0,210.0,220.0,17.0,23.9,,,1.0,,,,,,,,,,,,,,,,
4258,USW00094846,41.96017,-87.93164,204.8,2021-08-29,10.51,,,81.0,89.0,72.0,310.0,220.0,23.0,34.0,1.0,,1.0,,,,,,,,,,,,,,,,
4259,USW00094846,41.96017,-87.93164,204.8,2021-08-30,4.7,,,76.0,85.0,67.0,130.0,140.0,15.0,18.1,,,,,,,,,,,,,,,,,,,
4260,USW00094846,41.96017,-87.93164,204.8,2021-08-31,8.05,,,75.0,82.0,66.0,50.0,40.0,21.0,27.1,,,,,,,,,,,,,,,,,,,
4261,USW00094846,41.96017,-87.93164,204.8,2021-09-01,12.08,,,73.0,76.0,63.0,40.0,40.0,21.0,27.1,,,,,,,,,,,,,,,,,,,
4262,USW00094846,41.96017,-87.93164,204.8,2021-09-02,5.82,,,69.0,78.0,62.0,100.0,90.0,15.0,21.0,,,,,,,,,,,,,,,,,,,
4263,USW00094846,41.96017,-87.93164,204.8,2021-09-03,6.93,,,70.0,75.0,64.0,140.0,150.0,12.1,17.0,,,,,,,,,,,,,,,,,,,
4264,USW00094846,41.96017,-87.93164,204.8,2021-09-04,8.5,,,70.0,73.0,63.0,180.0,180.0,17.0,23.9,,,,,,,,,,,,,,,,,,,
4265,USW00094846,41.96017,-87.93164,204.8,2021-09-05,8.28,,,69.0,82.0,60.0,250.0,270.0,19.9,28.0,,,,,,,,,,,,,,,,,,,
4266,USW00094846,41.96017,-87.93164,204.8,2021-09-06,4.92,,,72.0,82.0,61.0,100.0,80.0,14.1,19.0,,,,,,,,,,,,,,,,,,,
4267,USW00094846,41.96017,-87.93164,204.8,2021-09-07,10.51,,,72.0,88.0,65.0,220.0,200.0,25.9,42.1,,,1.0,,,,,,,,,,,,,,,,
4268,USW00094846,41.96017,-87.93164,204.8,2021-09-08,10.51,,,70.0,79.0,59.0,280.0,270.0,21.9,32.0,,,,,,,,,,,,,,,,,,,
4269,USW00094846,41.96017,-87.93164,204.8,2021-09-09,5.59,,,67.0,77.0,58.0,100.0,100.0,13.0,16.1,,,,,,,,,,,,,,,,,,,
4270,USW00094846,41.96017,-87.93164,204.8,2021-09-10,5.82,,,69.0,80.0,59.0,210.0,220.0,15.0,21.0,,,,,,,,,,,,,,,,,,,
4271,USW00094846,41.96017,-87.93164,204.8,2021-09-11,8.72,,,74.0,87.0,65.0,220.0,220.0,18.1,27.1,,,,,,,,,,,,,,,,,,,
4272,USW00094846,41.96017,-87.93164,204.8,2021-09-12,10.51,,,79.0,87.0,68.0,40.0,260.0,21.0,25.1,,,,,,,,,,,,,,,,,,,
4273,USW00094846,41.96017,-87.93164,204.8,2021-09-13,6.04,,,75.0,88.0,68.0,50.0,190.0,16.1,23.0,1.0,,,,,,,1.0,,,,,,,,,,,
4274,USW00094846,41.96017,-87.93164,204.8,2021-09-14,13.42,,,77.0,86.0,66.0,240.0,240.0,23.0,32.0,,,,,,,,,,,,,,,,,,,
4275,USW00094846,41.96017,-87.93164,204.8,2021-09-15,5.82,,,68.0,79.0,59.0,80.0,80.0,15.0,19.0,,,,,,,,,,,,,,,,,,,
4276,USW00094846,41.96017,-87.93164,204.8,2021-09-16,5.82,,,69.0,82.0,57.0,150.0,150.0,15.0,21.0,,,,,,,,,,,,,,,,,,,
4277,USW00094846,41.96017,-87.93164,204.8,2021-09-17,8.05,,,75.0,89.0,64.0,20.0,280.0,19.9,31.1,1.0,,1.0,,,,,,,,,,,,,,,,
4278,USW00094846,41.96017,-87.93164,204.8,2021-09-18,9.4,,,71.0,77.0,66.0,60.0,50.0,17.0,23.0,,,,,,,,,,,,,,,,,,,
4279,USW00094846,41.96017,-87.93164,204.8,2021-09-19,5.37,,,74.0,89.0,64.0,120.0,120.0,15.0,19.0,,,,,,,,,,,,,,,,,,,
4280,USW00094846,41.96017,-87.93164,204.8,2021-09-20,11.18,,,76.0,82.0,70.0,190.0,180.0,25.1,36.0,1.0,,1.0,,,,,,,,,,,,,,,,
4281,USW00094846,41.96017,-87.93164,204.8,2021-09-21,12.3,,,69.0,75.0,60.0,280.0,260.0,21.0,30.0,1.0,,1.0,,,,,,,,,,,,,,,,
4282,USW00094846,41.96017,-87.93164,204.8,2021-09-22,16.78,,,60.0,63.0,56.0,360.0,350.0,28.0,34.0,1.0,,,,,,,,,,,,,,,,,,
4283,USW00094846,41.96017,-87.93164,204.8,2021-09-23,10.74,,,58.0,67.0,51.0,350.0,330.0,19.9,30.0,,,,,,,,,,,,,,,,,,,
4284,USW00094846,41.96017,-87.93164,204.8,2021-09-24,12.97,,,63.0,79.0,52.0,200.0,190.0,25.1,38.9,1.0,,,,,,,,,,,,,,,,,,
4285,USW00094846,41.96017,-87.93164,204.8,2021-09-25,9.62,,,61.0,69.0,50.0,310.0,270.0,19.9,28.0,,,,,,,,,,,,,,,,,,,
4286,USW00094846,41.96017,-87.93164,204.8,2021-09-26,12.53,,,66.0,83.0,54.0,230.0,230.0,25.9,35.1,,,,,,,,,,,,,,,,,,,
4287,USW00094846,41.96017,-87.93164,204.8,2021-09-27,11.86,,,73.0,87.0,63.0,40.0,230.0,21.9,25.9,,,,,,,,,,,,,,,,,,,
4288,USW00094846,41.96017,-87.93164,204.8,2021-09-28,8.95,,,66.0,73.0,60.0,30.0,60.0,15.0,19.0,,,,,,,,,,,,,,,,,,,
4289,USW00094846,41.96017,-87.93164,204.8,2021-09-29,5.14,,,67.0,82.0,55.0,60.0,90.0,12.1,17.0,,,,,,,,,,,,,,,,,,,
4290,USW00094846,41.96017,-87.93164,204.8,2021-09-30,4.7,,,69.0,80.0,59.0,100.0,90.0,14.1,19.0,,,,,,,,,,,,,,,,,,,
4291,USW00094846,41.96017,-87.93164,204.8,2021-10-01,5.82,,,71.0,85.0,61.0,210.0,170.0,12.1,16.1,,,,,,,,,,,,,,,,,,,
4292,USW00094846,41.96017,-87.93164,204.8,2021-10-02,8.05,,,73.0,80.0,66.0,210.0,210.0,17.0,25.1,1.0,,1.0,,,,,1.0,,,,,,,,,,,
4293,USW00094846,41.96017,-87.93164,204.8,2021-10-03,5.37,,,71.0,76.0,65.0,230.0,240.0,13.0,16.1,1.0,,1.0,,,,,,,,,,,,,,,,
4294,USW00094846,41.96017,-87.93164,204.8,2021-10-04,11.86,,,67.0,73.0,64.0,20.0,10.0,25.1,29.1,1.0,,,,,,,,,,,,,,,,,,
4295,USW00094846,41.96017,-87.93164,204.8,2021-10-05,11.41,,,66.0,67.0,65.0,30.0,70.0,18.1,23.0,,,,,,,,,,,,,,,,,,,
4296,USW00094846,41.96017,-87.93164,204.8,2021-10-06,9.62,,,66.0,68.0,64.0,60.0,60.0,15.0,19.9,1.0,,,,,,,1.0,,,,,,,,,,,
4297,USW00094846,41.96017,-87.93164,204.8,2021-10-07,4.92,,,68.0,75.0,65.0,220.0,220.0,18.1,29.1,1.0,,1.0,,,,,,,,,,,,,,,,
4298,USW00094846,41.96017,-87.93164,204.8,2021-10-08,3.36,,,67.0,75.0,62.0,250.0,240.0,15.0,19.0,1.0,,1.0,,,,,,,,,,,,,,,,
4299,USW00094846,41.96017,-87.93164,204.8,2021-10-09,5.82,,,69.0,80.0,64.0,140.0,170.0,14.1,19.0,1.0,,,,,,,,,,,,,,,,,,
4300,USW00094846,41.96017,-87.93164,204.8,2021-10-10,10.51,,,73.0,79.0,70.0,220.0,230.0,23.0,31.1,,,,,,,,,,,,,,,,,,,
4301,USW00094846,41.96017,-87.93164,204.8,2021-10-11,11.18,,,72.0,77.0,62.0,130.0,200.0,19.9,30.0,1.0,,1.0,,,,,,,,,,,,,,,,
4302,USW00094846,41.96017,-87.93164,204.8,2021-10-12,8.05,,,63.0,65.0,56.0,240.0,240.0,17.0,23.0,1.0,,,,,,,,,,,,,,,,,,
4303,USW00094846,41.96017,-87.93164,204.8,2021-10-13,7.38,,,60.0,71.0,53.0,150.0,150.0,18.1,25.9,1.0,,1.0,,,,,,,,,,,,,,,,
4304,USW00094846,41.96017,-87.93164,204.8,2021-10-14,5.82,,,67.0,71.0,56.0,300.0,310.0,17.0,25.1,1.0,,,,,,,,,,,,,,,,,,
4305,USW00094846,41.96017,-87.93164,204.8,2021-10-15,7.38,,,58.0,62.0,51.0,340.0,290.0,15.0,21.0,,,,,,,,,,,,,,,,,,,
4306,USW00094846,41.96017,-87.93164,204.8,2021-10-16,10.51,,,52.0,59.0,44.0,300.0,320.0,21.0,31.1,,,,,,,,,,,,,,,,,,,
