"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00094846","41.96017","-87.93164","204.8","2019-02-20","13.87",,,"31","38","28","  240","  250","23.9","34.0","    1",,,,,"    1",,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-02-21","10.74",,,"31","35","24","  240","  250","23.9","33.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-02-22","7.61",,,"29","41","19","   70","   70","13.0","17.0",,,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-02-23","10.29",,,"36","53","34","  240","  230","21.0","32.0","    1","    1","    1",,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-02-24","24.38",,,"37","50","10","  260","  260","38.9","59.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-02-25","10.51",,,"12","19","6","  270","  280","29.1","42.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-02-26","12.53",,,"17","23","13","   40","   90","19.9","23.9","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-02-27","10.07",,,"25","30","14","  320","  300","18.1","25.9","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-02-28","4.47",,,"18","27","11","  360","  320","12.1","16.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-03-01","5.82",,,"27","34","23","   50","   50","12.1","16.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-03-02","8.50",,,"29","33","25","  350","  360","16.1","21.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-03-03","12.08",,,"22","25","3","  350","  300","19.9","25.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-03-04","14.99",,,"5","12","-3","  250","  230","21.9","33.1",,,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-03-05","15.43",,,"12","21","8","  290","  270","23.0","33.1",,,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-03-06","11.86",,,"16","30","9","  260","  260","21.9","33.1",,,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-03-07","6.04",,,"23","28","14","  320","   70","13.0","18.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-03-08","5.37",,,"28","39","21","   80","   80","10.1","14.1","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-03-09","14.09",,,"33","43","26","  250","  230","29.1","42.1","    1",,"    1",,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-03-10","19.69",,,"37","38","29","  250","  250","31.1","48.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-03-11","9.62",,,"32","41","27","  280","  270","16.1","27.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-03-12","9.17",,,"35","49","24","  180","  180","21.0","30.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-03-13","11.86",,,"45","58","40","  150","  140","25.1","38.9","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-03-14","20.36",,,"55","62","39","  240","  220","40.9","59.9","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-03-15","14.99",,,"38","40","32","  240","  230","25.1","38.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-03-16","8.50",,,"34","41","28","  300","  270","15.0","23.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-03-17","7.61",,,"35","43","28","  290","  310","18.1","23.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-03-18","7.61",,,"35","43","27","  270","  280","17.0","23.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-03-19","7.83",,,"39","49","30","  210","  200","15.0","19.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-03-20","8.50",,,"42","44","38","  260","  210","18.1","25.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-03-21","11.18",,,"40","45","36","  350","  270","17.0","23.9","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-03-22","10.96",,,"40","46","29","   30","   10","23.9","29.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-03-23","4.47",,,"36","53","25","  180","  220","12.1","16.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-03-24","8.72",,,"45","50","34","   20","   10","25.9","33.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-03-25","17.45",,,"36","42","26","   20","   50","28.0","35.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-03-26","4.92",,,"35","48","23","  100","  110","13.0","17.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-03-27","12.08",,,"42","59","29","  190","  180","21.9","36.0",,,"    1",,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-03-28","12.08",,,"53","65","44","   30","  200","19.9","28.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-03-29","8.50",,,"47","57","37","   20","   30","16.1","19.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-03-30","12.97",,,"40","45","29","   20","   20","28.0","36.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-03-31","11.41",,,"31","40","23","  340","  330","21.0","30.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-04-01","12.75",,,"35","49","26","  200","  210","23.9","36.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-04-02","14.09",,,"45","55","39","  240","  250","25.1","35.1",,,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-04-03","9.40",,,"45","58","37","  260","  240","19.9","28.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-04-04","9.84",,,"46","47","39","   80","   80","18.1","25.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-04-05","3.58",,,"44","57","39","  110","  120","10.1","14.1","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-04-06","4.92",,,"52","66","39","   70","   80","16.1","19.9","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-04-07","8.28",,,"56","67","51","  270","  270","23.0","38.9","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-04-08","8.50",,,"61","73","52","  330","  330","19.9","28.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-04-09","11.86",,,"60","66","39","   20","   20","33.1","40.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-04-10","17.90",,,"40","39","34","   80","   60","28.0","38.9","    1",,,"    1",,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-04-11","16.11",,,"42","56","37","   80","   60","25.1","38.0","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-04-12","16.55",,,"48","51","38","  220","  230","31.1","46.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-04-13","12.30",,,"42","52","35","  260","  280","21.9","31.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-04-14","18.12",,,"37","39","32","   20","   20","31.1","40.9","    1","    1",,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-04-15","8.28",,,"38","52","31","  210","  330","16.1","23.9","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-04-16","10.29",,,"56","73","45","   30","  220","21.0","25.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-04-17","12.08",,,"55","77","44","  200","  210","23.9","36.0","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-04-18","12.08",,,"58","65","44","  330","  220","21.0","28.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-04-19","25.95",,,"45","51","41","   20","  360","36.9","49.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-04-20","13.87",,,"49","64","36","   30","   30","30.0","38.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-04-21","8.72",,,"58","77","44","  160","  170","19.9","27.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-04-22","13.20",,,"68","80","58","  200","  180","25.1","36.0",,,"    1",,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-04-23","8.95",,,"59","65","49","  310","  270","21.0","29.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-04-24","5.82",,,"53","64","42","  150","  150","12.1","18.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-04-25","6.71",,,"57","67","46","  360","  360","31.1","38.0","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-04-26","14.32",,,"56","63","49","  320","  310","25.9","36.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-04-27","12.53",,,"42","49","32","   30","   30","28.0","36.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-04-28","9.62",,,"39","52","31","   60","  110","17.0","23.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-04-29","8.95",,,"45","51","43","  150","  160","23.0","32.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-04-30","12.53",,,"44","47","38","   60","   90","21.0","28.0","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-05-01","8.28",,,"50","58","43","  240","  260","21.0","33.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-05-02","10.29",,,"44","47","41","   40","   30","17.0","21.0","    1","    1",,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-05-03","11.18",,,"47","55","40","   30","   20","19.9","29.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-05-04","5.37",,,"49","63","38","   40","   60","13.0","18.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-05-05","6.49",,,"58","73","46","  360","  330","23.0","33.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-05-06","10.07",,,"59","70","45","   30","   20","25.1","29.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-05-07","14.54",,,"46","50","43","   40","   40","21.9","29.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-05-08","12.08",,,"50","68","46","   70","   70","19.9","28.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-05-09","11.41",,,"61","67","46","  250","  250","25.1","32.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-05-10","8.50",,,"50","58","44","  320","  300","16.1","23.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-05-11","8.50",,,"48","53","44","   60","   70","15.0","21.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-05-12","11.41",,,"46","52","42","   40","   40","18.1","25.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-05-13","7.38",,,"50","61","42","   30","  350","15.0","21.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-05-14","4.70",,,"54","71","41","  110","  120","15.0","19.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-05-15","5.14",,,"62","75","50","  230","  250","13.0","17.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-05-16","9.62",,,"66","77","60","  240","  240","25.9","36.0","    1",,"    1",,"    1",,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-05-17","12.30",,,"58","68","45","   20","   20","25.1","32.0",,,"    1",,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-05-18","7.61",,,"56","80","44","  130","  120","19.9","25.1","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-05-19","14.54",,,"63","74","47","  250","  240","29.1","42.9","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-05-20","10.51",,,"53","57","45","  300","  290","21.0","28.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-05-21","14.99",,,"49","54","45","  110","  110","28.0","40.0","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-05-22","14.76",,,"61","82","49","  110","  100","30.0","40.9","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-05-23","11.41",,,"70","74","61","  260","  260","23.9","34.0","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-05-24","7.61",,,"62","75","54","  340","  100","18.1","23.0","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-05-25","11.63",,,"74","81","70","  260","  240","23.9","38.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-05-26","5.82",,,"70","74","54","   30","   30","15.0","19.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-05-27","7.61",,,"61","73","53","  120","  100","29.1","36.0","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-05-28","9.40",,,"65","70","52","   10","   10","38.0","45.0","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-05-29","6.49",,,"60","75","52","  340","  340","23.0","32.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-05-30","6.71",,,"66","78","60","  300","  300","17.0","23.0","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-05-31","9.40",,,"71","81","60","  230","  250","19.9","25.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-06-01","8.95",,,"71","80","53","   10","   10","25.1","38.9",,,"    1",,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-06-02","8.72",,,"60","70","51","   30","  360","18.1","25.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-06-03","8.05",,,"58","67","49","   70","   30","13.0","18.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-06-04","10.51",,,"64","82","56","  200","  230","21.9","31.1","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-06-05","9.40",,,"74","83","59","   40","  290","21.9","35.1","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-06-06","6.93",,,"65","75","56","   40","   30","12.1","16.1","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-06-07","8.95",,,"66","78","55","   40","   50","17.0","25.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-06-08","9.17",,,"67","76","57","   60","   60","17.0","25.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-06-09","5.82",,,"69","75","63","   60","   60","13.0","17.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-06-10","13.65",,,"67","74","60","  310","  310","25.1","36.9","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-06-11","8.28",,,"69","82","57","  180","  190","15.0","21.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-06-12","10.07",,,"67","71","52","  330","  200","23.9","36.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-06-13","14.09",,,"58","68","51","  320","  340","25.1","35.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-06-14","14.54",,,"65","80","52","  230","  230","31.1","45.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-06-15","8.28",,,"67","70","54","  210","  210","17.0","25.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-06-16","9.62",,,"57","60","54","   30","   20","17.0","21.9","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-06-17","7.61",,,"59","67","55","   20","   40","12.1","17.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-06-18","4.25",,,"64","78","54","  110","  100","10.1","16.1","    1","    1",,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-06-19","9.40",,,"67","72","56","  360","   10","19.9","23.9","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-06-20","9.84",,,"60","71","54","  360","  350","17.0","23.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-06-21","7.16",,,"63","72","52","   40","   40","17.0","21.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-06-22","10.29",,,"67","79","58","  100","  100","23.9","31.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-06-23","10.29",,,"73","81","63","  160","  180","18.1","29.1","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-06-24","9.62",,,"71","78","66","  260","  280","23.9","38.0","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-06-25","11.18",,,"72","85","62","  250","  250","25.1","48.1",,,"    1",,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-06-26","5.82",,,"78","89","68","   40","  320","14.1","19.9",,,"    1",,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-06-27","7.61",,,"77","89","68","  320","  330","29.1","38.0",,,"    1",,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-06-28","7.61",,,"76","90","71","   10","  360","21.9","29.1",,,"    1",,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-06-29","5.14",,,"78","87","69","   70","   80","12.1","18.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-06-30","5.82",,,"78","91","70","  350","  350","46.1","59.9","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-07-01","6.26",,,"77","89","69","  300","  280","16.1","25.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-07-02","9.84",,,"84","92","74","   40","   40","23.0","29.1",,,"    1",,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-07-03","6.71",,,"78","86","69","  230","  260","14.1","19.9","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-07-04","8.28",,,"78","91","70","  210","  230","16.1","21.9","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-07-05","6.04",,,"81","91","73","  230","  250","30.0","42.1",,,"    1",,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-07-06","12.53",,,"78","83","67","   20","   10","25.9","33.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-07-07","13.87",,,"70","77","64","   10","   20","19.9","25.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-07-08","6.71",,,"71","83","60","   50","   40","14.1","19.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-07-09","7.16",,,"74","88","61","  180","  150","14.1","25.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-07-10","10.51",,,"83","94","75","  260","  280","19.9","28.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-07-11","8.05",,,"78","82","65","   20","   20","16.1","21.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-07-12","6.04",,,"72","87","59","  220","  220","15.0","19.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-07-13","9.62",,,"82","94","72","   30","  240","18.1","23.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-07-14","6.49",,,"79","91","70","   80","   70","15.0","21.0",,,"    1",,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-07-15","11.63",,,"81","92","74","  190","  180","25.1","35.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-07-16","6.49",,,"77","82","71","  170","  160","15.0","21.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2019-07-17","5.37",,,"80","92","74","  190","  180","25.9","40.9","    1",,"    1",,,,,"    1",,,,,,,,,,,
